verified:,TRUE,w:,1,h:,3,sockets:,group:,0,attr:,I,sColour:,B,group:,1,attr:,I,sColour:,B,group:,2,attr:,I,sColour:,B,name:,Death,Cry,typeLine:,Omen,Wand,baseType:,Omen,Wand,identified:,TRUE,ilvl:,75,properties:,name:,Wand,values:,displayMode:,0,name:,Quality,values:,13%,1,displayMode:,0,type:,6,name:,Physical,Damage,values:,37-69,1,displayMode:,0,type:,9,name:,Critical,Strike,Chance,values:,8.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.2,0,displayMode:,0,type:,13,requirements:,name:,Level,values:,53,0,displayMode:,0,type:,62,name:,Int,values:,200,0,displayMode:,1,type:,65,implicitMods:,29%,increased,Spell,Damage,explicitMods:,25%,increased,Spell,Damage,8%,increased,Fire,Damage,35,to,maximum,Mana,10,Life,gained,on,Kill,31%,increased,Burning,Damage,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,4,sockets:,group:,0,attr:,D,sColour:,G,group:,0,attr:,S,sColour:,R,group:,0,attr:,S,sColour:,R,group:,1,attr:,S,sColour:,R,group:,1,attr:,D,sColour:,G,name:,Dire,Edge,typeLine:,Headman's,Sword,baseType:,Headman's,Sword,identified:,TRUE,ilvl:,75,properties:,name:,Two,Handed,Sword,values:,displayMode:,0,name:,Physical,Damage,values:,55-128,0,displayMode:,0,type:,9,name:,Elemental,Damage,values:,15-33,4,16-26,5,displayMode:,0,type:,10,name:,Critical,Strike,Chance,values:,5.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.3,0,displayMode:,0,type:,13,name:,Weapon,Range,values:,13,0,displayMode:,0,type:,14,requirements:,name:,Level,values:,57,0,displayMode:,0,type:,62,name:,Str,values:,106,0,displayMode:,1,type:,63,name:,Dex,values:,89,0,displayMode:,1,type:,64,implicitMods:,400,to,Accuracy,Rating,explicitMods:,Adds,15,to,33,Fire,Damage,Adds,16,to,26,Cold,Damage,43%,to,Cold,Resistance,6,Life,gained,on,Kill,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,4,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,S,sColour:,R,group:,1,attr:,S,sColour:,R,name:,Carrion,Batter,typeLine:,Coronal,Maul,baseType:,Coronal,Maul,identified:,TRUE,ilvl:,76,properties:,name:,Two,Handed,Mace,values:,displayMode:,0,name:,Quality,values:,30%,1,displayMode:,0,type:,6,name:,Physical,Damage,values:,118-177,1,displayMode:,0,type:,9,name:,Elemental,Damage,values:,25-52,4,displayMode:,0,type:,10,name:,Critical,Strike,Chance,values:,5.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.5,1,displayMode:,0,type:,13,name:,Weapon,Range,values:,13,0,displayMode:,0,type:,14,requirements:,name:,Level,values:,69,0,displayMode:,0,type:,62,name:,Str,values:,220,0,displayMode:,1,type:,63,implicitMods:,20%,increased,Area,of,Effect,explicitMods:,Adds,25,to,52,Fire,Damage,25%,increased,Attack,Speed,1,Mana,gained,on,Kill,480,to,Accuracy,Rating,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,1,h:,3,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,S,sColour:,R,group:,1,attr:,I,sColour:,B,name:,Blight,Song,typeLine:,Prophecy,Wand,baseType:,Prophecy,Wand,identified:,TRUE,ilvl:,80,note:,~b/o,1,chaos,properties:,name:,Wand,values:,displayMode:,0,name:,Physical,Damage,values:,35-64,0,displayMode:,0,type:,9,name:,Elemental,Damage,values:,54-119,5,displayMode:,0,type:,10,name:,Critical,Strike,Chance,values:,8.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.2,0,displayMode:,0,type:,13,requirements:,name:,Level,values:,68,0,displayMode:,0,type:,62,name:,Int,values:,245,0,displayMode:,1,type:,65,implicitMods:,40%,increased,Spell,Damage,explicitMods:,32%,increased,Fire,Damage,22%,increased,Cold,Damage,Adds,54,to,119,Cold,Damage,8%,increased,Cast,Speed,68,to,maximum,Mana,19%,chance,to,deal,Double,Damage,while,Focused,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,S,sColour:,R,group:,1,attr:,S,sColour:,R,name:,Gloom,Butcher,typeLine:,Butcher,Axe,baseType:,Butcher,Axe,identified:,TRUE,ilvl:,71,properties:,name:,One,Handed,Axe,values:,displayMode:,0,name:,Physical,Damage,values:,47-87,0,displayMode:,0,type:,9,name:,Elemental,Damage,values:,14-24,5,displayMode:,0,type:,10,name:,Critical,Strike,Chance,values:,5.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.3,0,displayMode:,0,type:,13,name:,Weapon,Range,values:,11,0,displayMode:,0,type:,14,requirements:,name:,Level,values:,63,0,displayMode:,0,type:,62,name:,Str,values:,122,1,displayMode:,1,type:,63,name:,Dex,values:,62,1,displayMode:,1,type:,64,explicitMods:,18%,reduced,Attribute,Requirements,Adds,14,to,24,Cold,Damage,11%,reduced,Enemy,Stun,Threshold,10%,to,Cold,Resistance,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,1,h:,3,sockets:,group:,0,attr:,I,sColour:,B,group:,1,attr:,D,sColour:,G,group:,1,attr:,S,sColour:,R,name:,Corpse,Slicer,typeLine:,Slaughter,Knife,baseType:,Slaughter,Knife,identified:,TRUE,ilvl:,69,properties:,name:,Rune,Dagger,values:,displayMode:,0,name:,Physical,Damage,values:,Oct-86,0,displayMode:,0,type:,9,name:,Critical,Strike,Chance,values:,7.43%,1,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.4,0,displayMode:,0,type:,13,name:,Weapon,Range,values:,10,0,displayMode:,0,type:,14,requirements:,name:,Level,values:,58,0,displayMode:,0,type:,62,name:,Dex,values:,81,0,displayMode:,1,type:,64,name:,Int,values:,117,0,displayMode:,1,type:,65,implicitMods:,30%,increased,Global,Critical,Strike,Chance,explicitMods:,Adds,20,to,40,Chaos,Damage,to,Spells,50%,increased,Critical,Strike,Chance,for,Spells,18%,increased,Critical,Strike,Chance,63,to,maximum,Mana,31%,increased,Damage,with,Poison,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,1,h:,3,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,group:,1,attr:,I,sColour:,B,name:,Rift,Song,typeLine:,Engraved,Wand,baseType:,Engraved,Wand,identified:,TRUE,ilvl:,59,properties:,name:,Wand,values:,displayMode:,0,name:,Physical,Damage,values:,21-38,0,displayMode:,0,type:,9,name:,Critical,Strike,Chance,values:,7.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.5,0,displayMode:,0,type:,13,requirements:,name:,Level,values:,47,0,displayMode:,0,type:,62,name:,Int,values:,131,0,displayMode:,1,type:,65,implicitMods:,23%,increased,Spell,Damage,explicitMods:,24,to,Intelligence,31%,increased,Cold,Damage,97%,increased,Critical,Strike,Chance,for,Spells,105,to,maximum,Mana,6,Mana,gained,on,Kill,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,4,sockets:,group:,0,attr:,S,sColour:,R,group:,1,attr:,D,sColour:,G,group:,1,attr:,S,sColour:,R,group:,1,attr:,S,sColour:,R,group:,1,attr:,S,sColour:,R,group:,1,attr:,S,sColour:,R,name:,Grim,Hunger,typeLine:,Infernal,Sword,baseType:,Infernal,Sword,identified:,TRUE,ilvl:,77,corrupted:,TRUE,properties:,name:,Two,Handed,Sword,values:,displayMode:,0,name:,Physical,Damage,values:,105-213,1,displayMode:,0,type:,9,name:,Elemental,Damage,values:,22-47,5,displayMode:,0,type:,10,name:,Critical,Strike,Chance,values:,5.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.35,0,displayMode:,0,type:,13,name:,Weapon,Range,values:,13,0,displayMode:,0,type:,14,requirements:,name:,Level,values:,67,0,displayMode:,0,type:,62,name:,Str,values:,113,0,displayMode:,1,type:,63,name:,Dex,values:,113,0,displayMode:,1,type:,64,implicitMods:,30%,increased,Elemental,Damage,with,Attack,Skills,explicitMods:,24%,increased,Physical,Damage,Adds,23,to,43,Physical,Damage,Adds,22,to,47,Cold,Damage,37%,to,Global,Critical,Strike,Multiplier,8%,reduced,Enemy,Stun,Threshold,28%,increased,Stun,Duration,on,Enemies,45,to,Accuracy,Rating,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,sockets:,group:,0,attr:,D,sColour:,G,group:,1,attr:,S,sColour:,R,name:,Woe,Needle,typeLine:,Graceful,Sword,baseType:,Graceful,Sword,identified:,TRUE,ilvl:,73,properties:,name:,One,Handed,Sword,values:,displayMode:,0,name:,Physical,Damage,values:,34-55,0,displayMode:,0,type:,9,name:,Elemental,Damage,values:,27-Dec,4,displayMode:,0,type:,10,name:,Critical,Strike,Chance,values:,5.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.5,0,displayMode:,0,type:,13,name:,Weapon,Range,values:,11,0,displayMode:,0,type:,14,requirements:,name:,Level,values:,50,0,displayMode:,0,type:,62,name:,Str,values:,78,0,displayMode:,1,type:,63,name:,Dex,values:,94,0,displayMode:,1,type:,64,implicitMods:,350,to,Accuracy,Rating,explicitMods:,Adds,12,to,27,Fire,Damage,11%,increased,Global,Accuracy,Rating,13%,to,Global,Critical,Strike,Multiplier,26%,to,Cold,Resistance,5%,increased,Light,Radius,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,1,h:,3,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,name:,Entropy,Spire,typeLine:,Demon's,Horn,baseType:,Demon's,Horn,identified:,TRUE,ilvl:,76,note:,~price,1,chaos,properties:,name:,Wand,values:,displayMode:,0,name:,Physical,Damage,values:,38-71,0,displayMode:,0,type:,9,name:,Critical,Strike,Chance,values:,7.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.2,0,displayMode:,0,type:,13,requirements:,name:,Level,values:,56,0,displayMode:,0,type:,62,name:,Int,values:,179,0,displayMode:,1,type:,65,implicitMods:,35%,increased,Spell,Damage,explicitMods:,9,to,Intelligence,41%,increased,Cold,Damage,14%,increased,Cast,Speed,23%,increased,Projectile,Speed,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,1,h:,3,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,name:,Gloom,Weaver,typeLine:,Opal,Wand,baseType:,Opal,Wand,identified:,TRUE,ilvl:,79,note:,~price,1,chaos,properties:,name:,Wand,values:,displayMode:,0,name:,Physical,Damage,values:,35-65,0,displayMode:,0,type:,9,name:,Critical,Strike,Chance,values:,9.31%,1,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.3,0,displayMode:,0,type:,13,requirements:,name:,Level,values:,62,0,displayMode:,0,type:,62,name:,Int,values:,212,0,displayMode:,1,type:,65,implicitMods:,42%,increased,Spell,Damage,explicitMods:,32%,increased,Cold,Damage,33%,increased,Critical,Strike,Chance,119,to,maximum,Mana,10%,chance,to,Shock,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,1,h:,3,sockets:,group:,0,attr:,I,sColour:,B,name:,typeLine:,Opal,Wand,baseType:,Opal,Wand,identified:,FALSE,ilvl:,86,properties:,name:,Wand,values:,displayMode:,0,name:,Physical,Damage,values:,35-65,0,displayMode:,0,type:,9,name:,Critical,Strike,Chance,values:,7.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.3,0,displayMode:,0,type:,13,requirements:,name:,Intelligence,values:,212,0,displayMode:,1,type:,65,implicitMods:,41%,increased,Spell,Damage,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,1,h:,3,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,I,sColour:,B,group:,0,attr:,D,sColour:,G,name:,Sorrow,Etcher,typeLine:,Demon,Dagger,baseType:,Demon,Dagger,identified:,TRUE,ilvl:,82,properties:,name:,Rune,Dagger,values:,displayMode:,0,name:,Physical,Damage,values:,36-147,1,displayMode:,0,type:,9,name:,Elemental,Damage,values:,5-126,6,displayMode:,0,type:,10,name:,Critical,Strike,Chance,values:,6.50%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.2,0,displayMode:,0,type:,13,name:,Weapon,Range,values:,10,0,displayMode:,0,type:,14,requirements:,name:,Level,values:,68,0,displayMode:,0,type:,62,name:,Dex,values:,76,0,displayMode:,1,type:,64,name:,Int,values:,149,0,displayMode:,1,type:,65,implicitMods:,40%,increased,Global,Critical,Strike,Chance,explicitMods:,34,to,Intelligence,52%,increased,Physical,Damage,Adds,5,to,126,Lightning,Damage,1,to,Level,of,all,Cold,Spell,Skill,Gems,45%,to,Cold,Resistance,687,to,Accuracy,Rating,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,1,h:,3,influences:,elder:,TRUE,elder:,TRUE,sockets:,group:,0,attr:,D,sColour:,G,name:,typeLine:,Gemstone,Sword,baseType:,Gemstone,Sword,identified:,FALSE,ilvl:,83,properties:,name:,One,Handed,Sword,values:,displayMode:,0,name:,Physical,Damage,values:,39-83,0,displayMode:,0,type:,9,name:,Critical,Strike,Chance,values:,5.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.3,0,displayMode:,0,type:,13,name:,Weapon,Range,values:,11,0,displayMode:,0,type:,14,requirements:,name:,Str,values:,96,0,displayMode:,1,type:,63,name:,Dex,values:,96,0,displayMode:,1,type:,64,implicitMods:,400,to,Accuracy,Rating,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,influences:,elder:,TRUE,elder:,TRUE,sockets:,group:,0,attr:,I,sColour:,B,group:,1,attr:,D,sColour:,G,name:,typeLine:,Eye,Gouger,baseType:,Eye,Gouger,identified:,FALSE,ilvl:,83,properties:,name:,Claw,values:,displayMode:,0,name:,Physical,Damage,values:,26-68,0,displayMode:,0,type:,9,name:,Critical,Strike,Chance,values:,6.30%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.5,0,displayMode:,0,type:,13,name:,Weapon,Range,values:,11,0,displayMode:,0,type:,14,requirements:,name:,Dex,values:,113,0,displayMode:,1,type:,64,name:,Int,values:,113,0,displayMode:,1,type:,65,implicitMods:,50,Life,gained,for,each,Enemy,hit,by,Attacks,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,1,h:,3,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,group:,1,attr:,I,sColour:,B,name:,Horror,Thirst,typeLine:,Convoking,Wand,baseType:,Convoking,Wand,identified:,TRUE,ilvl:,85,properties:,name:,Wand,values:,displayMode:,0,name:,Physical,Damage,values:,30-55,0,displayMode:,0,type:,9,name:,Elemental,Damage,values:,24-Nov,5,displayMode:,0,type:,10,name:,Critical,Strike,Chance,values:,7.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.4,0,displayMode:,0,type:,13,requirements:,name:,Level,values:,72,0,displayMode:,0,type:,62,name:,Int,values:,242,0,displayMode:,1,type:,65,implicitMods:,Can,roll,Minion,Modifiers,explicitMods:,50,to,Intelligence,Adds,11,to,24,Cold,Damage,Adds,18,to,33,Cold,Damage,to,Spells,75,to,maximum,Mana,39%,increased,Projectile,Speed,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,1,h:,3,influences:,crusader:,TRUE,sockets:,group:,0,attr:,D,sColour:,G,name:,Entropy,Gutter,typeLine:,Platinum,Kris,baseType:,Platinum,Kris,identified:,TRUE,ilvl:,85,note:,~price,5,chaos,properties:,name:,Rune,Dagger,values:,displayMode:,0,name:,Physical,Damage,values:,24-95,0,displayMode:,0,type:,9,name:,Critical,Strike,Chance,values:,6.50%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.2,0,displayMode:,0,type:,13,name:,Weapon,Range,values:,10,0,displayMode:,0,type:,14,requirements:,name:,Level,values:,64,0,displayMode:,0,type:,62,name:,Dex,values:,76,0,displayMode:,1,type:,64,name:,Int,values:,149,0,displayMode:,1,type:,65,implicitMods:,50%,increased,Global,Critical,Strike,Chance,explicitMods:,15%,increased,Global,Accuracy,Rating,18%,to,Global,Critical,Strike,Multiplier,6%,to,Fire,Resistance,10%,increased,Light,Radius,Attacks,with,this,Weapon,Penetrate,14%,Lightning,Resistance,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,1,h:,3,sockets:,group:,0,attr:,I,sColour:,B,group:,1,attr:,I,sColour:,B,name:,Wrath,Weaver,typeLine:,Prophecy,Wand,baseType:,Prophecy,Wand,identified:,TRUE,ilvl:,80,note:,~price,5,chaos,properties:,name:,Wand,values:,displayMode:,0,name:,Physical,Damage,values:,35-64,0,displayMode:,0,type:,9,name:,Critical,Strike,Chance,values:,8.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.2,0,displayMode:,0,type:,13,requirements:,name:,Level,values:,68,0,displayMode:,0,type:,62,name:,Int,values:,166,1,displayMode:,1,type:,65,implicitMods:,40%,increased,Spell,Damage,explicitMods:,32%,reduced,Attribute,Requirements,25%,increased,Fire,Damage,Adds,1,to,34,Lightning,Damage,to,Spells,10%,increased,Cast,Speed,81,to,maximum,Mana,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,1,h:,3,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,name:,Vengeance,Bite,typeLine:,Tornado,Wand,baseType:,Tornado,Wand,identified:,TRUE,ilvl:,66,note:,~price,5,chaos,properties:,name:,Wand,values:,displayMode:,0,name:,Physical,Damage,values:,25-75,0,displayMode:,0,type:,9,name:,Critical,Strike,Chance,values:,7.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.3,0,displayMode:,0,type:,13,requirements:,name:,Level,values:,65,0,displayMode:,0,type:,62,name:,Int,values:,212,0,displayMode:,1,type:,65,implicitMods:,39%,increased,Spell,Damage,explicitMods:,77%,increased,Spell,Damage,Adds,9,to,111,Lightning,Damage,to,Spells,19%,increased,Mana,Regeneration,Rate,14,Life,gained,on,Kill,212,to,Accuracy,Rating,38%,increased,Elemental,Damage,with,Attack,Skills,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,1,h:,3,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,D,sColour:,G,group:,1,attr:,I,sColour:,B,name:,Havoc,Weaver,typeLine:,Engraved,Wand,baseType:,Engraved,Wand,identified:,TRUE,ilvl:,75,note:,~b/o,5,chaos,properties:,name:,Wand,values:,displayMode:,0,name:,Physical,Damage,values:,21-38,0,displayMode:,0,type:,9,name:,Critical,Strike,Chance,values:,7.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.5,0,displayMode:,0,type:,13,requirements:,name:,Level,values:,57,0,displayMode:,0,type:,62,name:,Int,values:,131,0,displayMode:,1,type:,65,implicitMods:,24%,increased,Spell,Damage,explicitMods:,23%,to,Fire,Damage,over,Time,Multiplier,Adds,22,to,41,Cold,Damage,to,Spells,28%,increased,Cast,Speed,6,Mana,gained,on,Kill,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,4,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,D,sColour:,G,group:,1,attr:,S,sColour:,R,group:,1,attr:,D,sColour:,G,group:,2,attr:,I,sColour:,B,group:,3,attr:,S,sColour:,R,name:,Wrath,Bane,typeLine:,Sniper,Bow,baseType:,Sniper,Bow,identified:,TRUE,ilvl:,76,note:,~price,5,chaos,corrupted:,TRUE,properties:,name:,Bow,values:,displayMode:,0,name:,Quality,values:,9%,1,displayMode:,0,type:,6,name:,Physical,Damage,values:,50-150,1,displayMode:,0,type:,9,name:,Elemental,Damage,values:,6-Mar,5,Mar-48,6,displayMode:,0,type:,10,name:,Critical,Strike,Chance,values:,6.70%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.25,0,displayMode:,0,type:,13,requirements:,name:,Level,values:,57,0,displayMode:,0,type:,62,name:,Dex,values:,143,0,displayMode:,1,type:,64,implicitMods:,15%,to,Global,Critical,Strike,Multiplier,explicitMods:,47%,increased,Physical,Damage,Adds,3,to,6,Cold,Damage,Adds,3,to,48,Lightning,Damage,45%,to,Fire,Resistance,37%,to,Lightning,Resistance,Attacks,have,20%,chance,to,cause,Bleeding,27%,increased,Damage,with,Bleeding,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,sockets:,group:,0,attr:,I,sColour:,B,name:,Viper,Slicer,typeLine:,Graceful,Sword,baseType:,Graceful,Sword,identified:,TRUE,ilvl:,84,note:,~price,5,chaos,properties:,name:,One,Handed,Sword,values:,displayMode:,0,name:,Physical,Damage,values:,40-65,1,displayMode:,0,type:,9,name:,Elemental,Damage,values:,34-74,4,displayMode:,0,type:,10,name:,Critical,Strike,Chance,values:,5.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.5,0,displayMode:,0,type:,13,name:,Weapon,Range,values:,11,0,displayMode:,0,type:,14,requirements:,name:,Level,values:,50,0,displayMode:,0,type:,62,name:,Str,values:,78,0,displayMode:,1,type:,63,name:,Dex,values:,94,0,displayMode:,1,type:,64,implicitMods:,350,to,Accuracy,Rating,explicitMods:,18%,increased,Physical,Damage,Adds,34,to,74,Fire,Damage,63%,increased,Chaos,Damage,Chaos,Skills,have,14%,increased,Skill,Effect,Duration,19,to,Accuracy,Rating,20%,chance,to,Poison,on,Hit,25%,increased,Damage,with,Poison,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,4,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,S,sColour:,R,group:,0,attr:,D,sColour:,G,group:,0,attr:,S,sColour:,R,name:,Phoenix,Thunder,typeLine:,Recurve,Bow,baseType:,Recurve,Bow,identified:,TRUE,ilvl:,83,corrupted:,TRUE,properties:,name:,Bow,values:,displayMode:,0,name:,Physical,Damage,values:,15-45,0,displayMode:,0,type:,9,name:,Elemental,Damage,values:,106-216,5,displayMode:,0,type:,10,name:,Critical,Strike,Chance,values:,7.70%,1,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.25,0,displayMode:,0,type:,13,requirements:,name:,Level,values:,57,0,displayMode:,0,type:,62,name:,Dex,values:,65,0,displayMode:,1,type:,64,implicitMods:,16%,to,Global,Critical,Strike,Multiplier,explicitMods:,1,to,Level,of,Socketed,Gems,2,to,Level,of,Socketed,Bow,Gems,Adds,106,to,216,Cold,Damage,15%,increased,Critical,Strike,Chance,45%,to,Cold,Resistance,9,Life,gained,on,Kill,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,influences:,warlord:,TRUE,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,S,sColour:,R,name:,Mind,Crack,typeLine:,Legion,Hammer,baseType:,Legion,Hammer,identified:,TRUE,ilvl:,85,properties:,name:,One,Handed,Mace,values:,displayMode:,0,name:,Physical,Damage,values:,35-81,0,displayMode:,0,type:,9,name:,Critical,Strike,Chance,values:,5.00%,0,displayMode:,0,type:,12,name:,Attacks,per,Second,values:,1.4,0,displayMode:,0,type:,13,name:,Weapon,Range,values:,11,0,displayMode:,0,type:,14,requirements:,name:,Level,values:,62,0,displayMode:,0,type:,62,name:,Str,values:,212,0,displayMode:,1,type:,63,implicitMods:,10%,reduced,Enemy,Stun,Threshold,explicitMods:,1,to,Level,of,Socketed,Gems,1,to,Level,of,Socketed,Melee,Gems,17,to,Strength,Attacks,have,20%,chance,to,cause,Bleeding,21%,increased,Damage,with,Bleeding,Attacks,with,this,Weapon,Penetrate,10%,Fire,Resistance,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
